CustomerID,Churn,Tenure,CityTier,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice_Mobile Phone,PreferredLoginDevice_Phone,PreferredPaymentMode_COD,PreferredPaymentMode_Cash on Delivery,PreferredPaymentMode_Credit Card,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,Gender_Male,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile,PreferedOrderCat_Mobile Phone,PreferedOrderCat_Others,MaritalStatus_Married,MaritalStatus_Single
-1.875347167423441,2.2318114990638,-0.6221947612073331,1.3797367029106433,-1.1338946263805272,0.026054449395748004,-0.7356443819539211,-0.7602764576736367,1.8672470513539052,1.5948861940060133,-1.3025767053658381,-0.4298315350982216,-0.7398396577852537,0.14054793774626267,-0.17781041131062247,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
-1.873482384231389,2.2318114990638,-1.1431983176298925,1.3797367029106433,-0.08655378174884118,-1.3588679734148665,0.2398727991754178,1.3987027381580448,1.4768969504393958,-0.6270039854619431,2.003728295901288,-1.0271011276831583,-0.7398396577852537,-0.4527718799879599,-1.2512504126543753,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True
-1.8722391954366875,2.2318114990638,-1.1431983176298925,-0.755644193863918,0.7280446529646925,0.026054449395748004,1.2153899803047568,1.3987027381580448,-0.8652036550476605,1.5948861940060133,1.7282028791290276,1.3619772426565888,1.2866916736718137,0.7338677554804852,-1.03872091509521,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
-1.8685096290525836,2.2318114990638,0.2895614625321459,-0.755644193863918,-1.1338946263805272,0.026054449395748004,0.2398727991754178,-0.04061672572974286,2.2575971522684144,1.5948861940060133,-0.751525871821317,-1.0271011276831583,-0.7398396577852537,-1.3427516065892937,-0.4318495763618123,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
-1.867888034655233,2.2318114990638,-1.1431983176298925,-0.755644193863918,-0.5520386015851461,-1.3588679734148665,-0.7356443819539211,-0.04061672572974286,-0.8652036550476605,1.5948861940060133,-0.751525871821317,0.16743805748671522,-0.3345333914938402,-0.7494317888550712,-1.237137125707087,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True
-1.8672664402578822,2.2318114990638,-1.1431983176298925,-0.755644193863918,-0.08655378174884118,0.026054449395748004,0.2398727991754178,-0.04061672572974286,-1.25555375596217,1.5948861940060133,0.3505757952677251,-1.0271011276831583,-0.7398396577852537,-1.3427516065892937,-1.2591372494778599,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
-1.8666448458605314,2.2318114990638,0.02905968432086617,1.3797367029106433,-0.08655378174884118,0.026054449395748004,0.2398727991754178,-0.7602764576736367,-0.8652036550476605,-0.6270039854619431,0.07505037849546456,-1.0271011276831583,0.47607914108898675,0.7338677554804852,1.3273301319501838,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
-1.8647800626684794,2.2318114990638,-1.1431983176298925,1.3797367029106433,-0.5520386015851461,-1.3588679734148665,0.2398727991754178,-0.04061672572974286,-0.8652036550476605,1.5948861940060133,-1.3025767053658381,-0.4298315350982216,-0.7398396577852537,-0.4527718799879599,-0.28116948336576375,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
-1.8641584682711287,2.2318114990638,-1.1431983176298925,-0.755644193863918,-0.31929619166699363,0.026054449395748004,1.2153899803047568,-0.04061672572974286,-0.8652036550476605,1.5948861940060133,2.279253712673549,-0.4298315350982216,-0.7398396577852537,0.437207846613374,-0.14418758064208256,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
-1.863536873873778,2.2318114990638,1.3315685753772646,-0.755644193863918,0.49530224304653997,0.026054449395748004,-0.7356443819539211,0.679043006214151,2.2575971522684144,1.5948861940060133,0.6261012120399856,-0.4298315350982216,0.47607914108898675,-0.4527718799879599,-0.6053599864784748,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
-1.8629152794764274,2.2318114990638,-1.1431983176298925,1.3797367029106433,-0.43566739662606985,0.026054449395748004,1.2153899803047568,-0.04061672572974286,0.30584664769586767,1.5948861940060133,0.6261012120399856,2.5565164278264625,1.6919979399632272,0.7338677554804852,-0.10350810649989903,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
-1.8622936850790768,2.2318114990638,1.4618194644829046,-0.755644193863918,1.542643087678226,0.026054449395748004,-0.7356443819539211,-0.7602764576736367,-0.8652036550476605,-0.6270039854619431,-1.0270512885935774,5.542864390751147,4.934448070294535,0.437207846613374,1.6149921276699135,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
-1.8610504962843752,2.2318114990638,-1.1431983176298925,1.3797367029106433,1.1935294728009973,0.026054449395748004,1.2153899803047568,-0.04061672572974286,-0.0845034532186417,1.5948861940060133,-1.3025767053658381,-0.4298315350982216,-0.3345333914938402,-0.7494317888550712,-0.7730590431462532,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-1.8604289018870246,2.2318114990638,0.6803141298490654,-0.755644193863918,-0.2029249867079174,-1.3588679734148665,1.2153899803047568,-0.7602764576736367,-0.47485355413315106,-0.6270039854619431,-0.20047503827679597,-1.0271011276831583,-0.7398396577852537,-0.4527718799879599,1.7552948037929559,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
-1.859807307489674,2.2318114990638,-1.1431983176298925,-0.755644193863918,-0.08655378174884118,-1.3588679734148665,-0.7356443819539211,1.3987027381580448,1.4768969504393958,-0.6270039854619431,1.7282028791290276,-0.4298315350982216,-0.7398396577852537,-0.1561119711208486,-0.9220787494426211,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
-1.8591857130923233,-0.44806651476591086,-0.10119120478477367,1.3797367029106433,-1.1338946263805272,0.026054449395748004,-0.7356443819539211,0.679043006214151,-0.8652036550476605,-0.6270039854619431,-0.751525871821317,-0.4298315350982216,-0.7398396577852537,0.437207846613374,0.3626454594355351,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
-1.8573209299002713,-0.44806651476591086,-0.4919438721016932,1.3797367029106433,-0.2029249867079174,-1.3588679734148665,-0.7356443819539211,-0.7602764576736367,-0.8652036550476605,-0.6270039854619431,-0.47600045504905647,0.16743805748671522,0.07077287479757326,0.7338677554804852,1.0695550968247116,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
-1.8566993355029207,-0.44806651476591086,-0.8826965394186127,-0.755644193863918,-1.1338946263805272,-1.3588679734148665,-0.7356443819539211,-0.04061672572974286,-0.8652036550476605,-0.6270039854619431,-0.751525871821317,-1.0271011276831583,-0.7398396577852537,1.3271875732147078,-0.8726822451271121,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
-1.85607774110557,-0.44806651476591086,-1.1431983176298925,-0.755644193863918,-0.31929619166699363,-1.3588679734148665,0.2398727991754178,-0.04061672572974286,-0.47485355413315106,-0.6270039854619431,0.3505757952677251,-0.4298315350982216,-0.7398396577852537,-1.3427516065892937,-0.12011197349670905,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
-1.8554561467082191,-0.44806651476591086,2.764328355539303,-0.755644193863918,-0.08655378174884118,0.026054449395748004,0.2398727991754178,0.679043006214151,0.30584664769586767,1.5948861940060133,1.1771520455845066,-0.4298315350982216,-0.7398396577852537,-1.3427516065892937,-1.2765713098245097,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
-1.8548345523108685,-0.44806651476591086,0.5500632407434256,1.3797367029106433,-0.6684098065442223,0.026054449395748004,0.2398727991754178,-0.7602764576736367,1.4768969504393958,-0.6270039854619431,-1.3025767053658381,0.16743805748671522,-0.3345333914938402,1.9205073909489305,1.8403896221516065,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
-1.8517265803241152,-0.44806651476591086,2.764328355539303,-0.755644193863918,1.6590142926373022,-1.3588679734148665,-1.71116156308326,-0.7602764576736367,-0.0845034532186417,1.5948861940060133,0.07505037849546456,-0.4298315350982216,-0.7398396577852537,-0.1561119711208486,1.2526127304645394,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
-1.8492402027347123,-0.44806651476591086,-0.752445650312973,1.3797367029106433,-0.5520386015851461,-1.3588679734148665,-0.7356443819539211,-0.7602764576736367,-0.47485355413315106,-0.6270039854619431,-1.0270512885935774,0.16743805748671522,1.6919979399632272,-0.1561119711208486,1.244310796966135,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-1.8486186083373617,-0.44806651476591086,0.2895614625321459,1.3797367029106433,-1.1338946263805272,-1.3588679734148665,0.2398727991754178,-0.7602764576736367,0.30584664769586767,-0.6270039854619431,1.7282028791290276,-0.4298315350982216,-0.7398396577852537,-1.0460916977221826,0.9400449342495962,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
-1.8448890419532578,-0.44806651476591086,1.2013176862716248,1.3797367029106433,-0.6684098065442223,-2.743790396225481,-0.7356443819539211,1.3987027381580448,0.30584664769586767,1.5948861940060133,-1.3025767053658381,-1.0271011276831583,-0.7398396577852537,-0.4527718799879599,-0.587510829456904,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
-1.8442674475559069,-0.44806651476591086,2.6340774664336633,-0.755644193863918,-0.2029249867079174,0.026054449395748004,-0.7356443819539211,1.3987027381580448,0.30584664769586767,1.5948861940060133,0.6261012120399856,-0.4298315350982216,-0.3345333914938402,-0.7494317888550712,-0.8984182389721675,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
-1.8430242587612056,2.2318114990638,-1.1431983176298925,-0.755644193863918,-0.9011522164623748,-1.3588679734148665,0.2398727991754178,-0.7602764576736367,-0.8652036550476605,-0.6270039854619431,1.7282028791290276,-1.0271011276831583,-0.7398396577852537,-1.3427516065892937,-2.208048248345538,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
-1.842402664363855,-0.44806651476591086,1.3315685753772646,1.3797367029106433,-1.1338946263805272,0.026054449395748004,-0.7356443819539211,1.3987027381580448,-0.8652036550476605,-0.6270039854619431,2.554779129445809,1.3619772426565888,4.934448070294535,0.7338677554804852,1.6735207588336678,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
-1.8411594755691536,-0.44806651476591086,-0.6221947612073331,-0.755644193863918,0.2625598331283875,0.026054449395748004,-0.7356443819539211,-0.7602764576736367,1.8672470513539052,1.5948861940060133,2.003728295901288,-0.4298315350982216,-0.7398396577852537,-0.7494317888550712,-1.0345699483460078,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
-1.8392946923771016,-0.44806651476591086,1.852572131799824,-0.755644193863918,-1.1338946263805272,-1.3588679734148665,0.2398727991754178,-0.04061672572974286,-0.47485355413315106,-0.6270039854619431,-0.20047503827679597,-1.0271011276831583,-0.7398396577852537,-0.7494317888550712,-1.1337780536519455,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
-1.8386730979797508,-0.44806651476591086,2.2433247991167438,-0.755644193863918,0.3789310380874637,-1.3588679734148665,-1.71116156308326,1.3987027381580448,-0.8652036550476605,-0.6270039854619431,-1.3025767053658381,-0.4298315350982216,-0.7398396577852537,-0.4527718799879599,-0.8183045807125601,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
-1.8361867203903481,-0.44806651476591086,-0.2314420938904135,-0.755644193863918,-0.9011522164623748,-1.3588679734148665,0.2398727991754178,-0.04061672572974286,-0.8652036550476605,-0.6270039854619431,0.3505757952677251,-1.0271011276831583,-0.7398396577852537,1.3271875732147078,1.2974431713559262,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
-1.8337003428009455,2.2318114990638,-1.1431983176298925,-0.755644193863918,1.542643087678226,-1.3588679734148665,0.2398727991754178,-0.04061672572974286,-0.0845034532186417,1.5948861940060133,-0.751525871821317,-0.4298315350982216,-0.7398396577852537,-1.0460916977221826,-0.20977285527948172,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
-1.8318355596088933,-0.44806651476591086,0.159310573426506,-0.755644193863918,1.3099006777600735,0.026054449395748004,-1.71116156308326,1.3987027381580448,-0.8652036550476605,1.5948861940060133,-1.0270512885935774,-1.0271011276831583,-0.7398396577852537,0.7338677554804852,-1.1860802346918973,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
-1.8312139652115427,-0.44806651476591086,-0.10119120478477367,-0.755644193863918,-0.9011522164623748,-1.3588679734148665,-0.7356443819539211,0.679043006214151,0.6961967486103771,-0.6270039854619431,-1.3025767053658381,-0.4298315350982216,-0.7398396577852537,-0.7494317888550712,-0.8286819975855662,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
